construction,disused,light_rail,monorail,railway,station,subway,id,timestamp,version,tags,osm_type
,,,,rail,,,29340509,1738577702,15,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29340510,1738577702,14,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29340511,1738577702,15,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29352245,1678728663,10,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""2"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29362765,1662018372,8,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29362783,1722421900,8,"{""visible"":false,""bridge"":""yes"",""gauge"":""1676"",""layer"":""1"",""name"":""Deen Dayal Bridge"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,29362910,1620934297,6,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29373675,1722420788,5,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,29493002,1722420788,6,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,62333026,1722421900,6,"{""visible"":false,""bridge"":""yes"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,62518531,1722420788,4,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""operator"":""Indian Railways"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,178823755,1738577702,8,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""historic:gauge"":""1000"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,178823756,1722421900,5,"{""visible"":false,""bridge"":""yes"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,227383049,1609621523,7,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""2"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,227383050,1620934297,7,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,227385815,1662018372,4,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,326854335,1770018551,3,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""note"":""The Operator of the railway line is Indian Railways"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,326854336,1770018551,4,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,326854364,1770018551,4,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,331667208,1722421900,4,"{""visible"":false,""bridge"":""yes"",""gauge"":""1676"",""name"":""Western Railway Line"",""passenger_lines"":""1"",""usage"":""branch""}",way
,,,,rail,,,424053801,1722420788,3,"{""visible"":false,""bridge"":""yes"",""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""1"",""passenger_lines"":""1"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,519839565,1627766176,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""service"":""siding"",""voltage"":""25000""}",way
,,,,rail,,,519839568,1627766176,2,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,rail,,,519839594,1627766176,2,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""service"":""siding"",""voltage"":""25000""}",way
,,,,disused,,,519869098,1745849234,2,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,519926331,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""siding""}",way
,,,,rail,,,520037332,1745849234,3,"{""visible"":false,""gauge"":""1676"",""service"":""yard""}",way
,,,,platform,,,520116814,1504123629,1,"{""visible"":false}",way
,,,,platform,,,520116817,1504123629,1,"{""visible"":false}",way
,,,,rail,,,602995028,1662018372,7,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
,,,,rail,,,602995029,1662018372,7,"{""visible"":false,""electrified"":""contact_line"",""frequency"":""50"",""gauge"":""1676"",""layer"":""-1"",""passenger_lines"":""2"",""usage"":""main"",""voltage"":""25000""}",way
